userid,read_commentsum,likesum,click_avatarsum,forwardsum,commentsum,followsum,favoritesum,date_
237590,19,3,2,1,0,0,0,11
237619,0,13,0,0,0,0,0,11
237622,0,0,0,0,0,0,0,11
237633,1,3,2,3,0,0,0,11
237640,2,0,0,0,0,0,0,11
237643,0,1,0,0,0,0,0,11
237650,0,3,0,6,0,0,0,11
237666,1,1,0,0,0,0,0,11
237671,104,17,2,0,0,0,0,11
237675,5,10,0,0,0,0,0,11
237676,28,10,0,2,0,0,0,11
237693,0,0,0,0,0,0,0,11
237725,8,2,0,0,0,0,0,11
237733,0,0,0,0,0,0,0,11
237735,0,0,0,0,0,0,0,11
237737,0,5,0,0,0,0,0,11
237760,19,0,3,0,0,0,0,11
237768,2,3,0,0,0,0,0,11
237775,29,9,1,0,0,0,0,11
237788,0,1,0,0,0,0,0,11
237791,0,6,0,0,1,0,0,11
237812,0,0,0,0,0,0,0,11
237815,0,24,0,2,10,0,0,11
237820,0,7,0,0,0,0,0,11
237832,0,4,0,0,0,0,0,11
237835,31,3,0,0,0,0,0,11
237856,103,9,1,0,0,0,0,11
237870,0,3,0,1,0,0,0,11
237884,0,2,0,19,0,0,0,11
237904,0,7,3,0,0,3,0,11
237907,1,1,0,0,0,0,0,11
237909,0,0,0,0,0,0,0,11
237923,0,5,1,0,0,0,0,11
237941,0,0,15,0,0,0,0,11
237955,1,0,4,4,0,0,0,11
237981,0,0,14,0,0,1,8,11
237986,5,3,0,0,0,0,0,11
237990,0,3,0,5,0,0,0,11
237992,5,2,1,0,0,1,0,11
238011,6,0,0,0,0,0,0,11
238016,0,1,0,0,0,0,0,11
238029,0,8,0,1,0,0,0,11
238035,0,0,3,0,0,0,0,11
238037,0,1,36,0,0,0,0,11
238038,0,0,1,0,0,0,0,11
238057,0,6,1,0,0,0,0,11
238065,1,0,0,0,0,0,0,11
238067,0,0,0,9,0,0,0,11
238082,0,1,2,1,0,0,0,11
238090,15,0,4,0,0,1,0,11
238097,0,3,0,0,0,0,0,11
238100,0,0,0,0,0,0,0,11
238105,33,0,7,0,2,0,0,11
238120,1,0,0,2,0,0,0,11
238133,0,2,0,0,0,0,0,11
238153,2,2,0,0,0,0,0,11
238190,0,0,0,0,0,0,0,11
238204,0,0,0,1,0,0,0,11
238205,3,4,0,0,0,0,0,11
238231,1,2,0,0,0,0,0,11
238241,0,11,0,0,0,0,0,11
238242,0,0,3,0,0,0,0,11
238272,0,0,5,0,0,0,0,11
238282,0,6,0,0,0,0,0,11
238306,0,2,0,1,0,0,0,11
238321,0,0,6,0,0,0,0,11
238345,0,1,0,2,0,0,0,11
238367,0,5,0,0,0,0,0,11
238375,40,2,13,0,0,0,0,11
238376,0,0,1,0,0,0,0,11
238447,0,8,0,0,0,0,0,11
238466,0,0,11,0,0,1,0,11
238470,2,1,0,0,0,0,0,11
238475,0,7,0,0,0,0,0,11
238482,0,20,0,0,0,0,0,11
238487,1,3,0,1,0,0,0,11
238497,0,2,0,6,0,0,0,11
238555,0,2,8,0,0,0,0,11
238565,0,1,0,0,0,0,0,11
238583,0,3,1,0,0,0,0,11
238594,0,0,0,1,0,0,0,11
238602,0,1,0,0,0,0,0,11
238616,0,0,30,2,0,0,0,11
238618,0,3,4,0,0,0,0,11
238627,0,1,13,0,0,0,0,11
238640,2,2,0,2,0,0,0,11
238657,0,0,0,0,0,0,0,11
238658,2,4,0,0,0,0,0,11
238660,67,0,2,1,0,0,3,11
238664,0,3,1,0,0,0,5,11
238668,4,20,2,8,1,0,0,11
238690,34,28,0,0,1,0,0,11
238699,0,1,0,0,0,0,0,11
238720,6,3,0,2,0,0,0,11
238722,0,0,0,0,0,0,0,11
238748,0,0,0,0,0,0,0,11
238773,0,0,3,0,0,0,0,11
238797,73,16,1,1,0,0,0,11
238810,18,5,1,0,0,0,8,11
238823,3,4,0,0,0,0,0,11
238838,0,0,0,0,0,0,0,11
238844,0,0,5,0,0,0,0,11
238846,0,3,3,0,0,0,0,11
238853,0,0,1,0,0,0,0,11
238857,5,0,0,1,1,0,0,11
238905,0,2,0,2,0,0,0,11
238914,0,0,1,0,0,0,0,11
238918,0,1,2,0,0,1,0,11
238925,0,0,3,0,0,1,0,11
238938,0,1,2,0,0,0,0,11
238978,1,5,0,0,0,0,0,11
238982,0,1,6,0,0,0,0,11
238985,0,76,1,0,0,0,0,11
238995,0,0,4,0,0,4,0,11
239009,0,1,0,0,0,0,0,11
239042,0,0,1,0,0,0,0,11
239055,0,0,0,0,0,0,0,11
239063,0,9,0,0,0,0,0,11
239076,0,0,0,0,0,0,0,11
239086,0,0,4,0,0,1,0,11
239095,2,5,0,5,0,0,0,11
239104,0,4,0,0,0,0,0,11
239120,0,2,0,0,0,0,0,11
239122,2,36,0,0,0,0,0,11
239126,0,0,2,0,0,0,0,11
239147,0,0,0,0,0,0,0,11
239150,0,0,7,0,0,0,0,11
239183,11,8,0,0,4,0,0,11
239185,1,3,0,0,0,0,0,11
239186,60,6,2,0,0,0,0,11
239198,20,1,0,0,0,0,0,11
239199,0,7,0,0,0,0,0,11
239211,1,0,1,0,0,0,0,11
239213,0,21,2,0,0,0,0,11
239231,75,2,1,0,0,0,0,11
239233,0,1,5,0,0,0,0,11
239235,9,17,5,0,0,0,0,11
239241,0,6,0,0,0,0,0,11
239244,0,3,2,0,0,0,0,11
239260,0,5,0,0,0,0,0,11
239263,0,7,0,0,0,0,0,11
239265,0,0,0,0,0,0,0,11
239289,0,2,4,0,0,0,0,11
239293,0,4,5,0,0,0,0,11
239299,5,3,0,4,0,0,0,11
239310,0,0,0,0,0,0,0,11
239320,0,9,0,34,0,0,0,11
239330,0,0,2,0,0,0,1,11
239333,3,0,2,0,0,0,0,11
239338,0,0,0,9,0,0,0,11
239349,0,17,0,0,0,0,0,11
239372,0,0,1,0,0,0,0,11
239395,1,1,0,0,0,0,0,11
239398,0,1,0,0,0,0,0,11
239421,0,24,0,0,0,0,0,11
239430,3,2,0,0,0,0,0,11
239459,7,16,0,6,0,0,0,11
239473,0,2,0,0,0,0,0,11
239483,5,1,0,0,0,0,0,11
239488,25,0,1,8,0,1,1,11
239490,0,3,0,0,0,0,0,11
239494,2,3,0,3,0,0,0,11
239509,0,23,0,0,0,0,0,11
239554,0,0,0,4,0,0,0,11
239555,0,0,0,0,0,0,0,11
239562,0,1,1,1,0,0,0,11
239569,0,4,0,0,0,0,0,11
239617,0,5,0,1,0,0,0,11
239672,0,0,3,0,0,0,0,11
239674,5,4,0,0,0,0,0,11
239675,1,9,1,0,0,0,0,11
239677,0,0,0,0,0,0,0,11
239683,1,1,0,0,0,0,0,11
239693,1,1,0,0,0,0,0,11
239700,0,0,0,1,0,0,0,11
239708,57,0,5,0,0,0,0,11
239711,0,0,0,0,0,0,0,11
239722,0,0,8,0,0,0,0,11
239730,1,35,1,0,0,0,0,11
239734,0,0,5,1,0,0,0,11
239753,0,0,0,1,0,0,0,11
239762,0,0,0,0,0,0,0,11
239763,25,0,2,0,0,0,0,11
239765,0,3,0,0,0,0,0,11
239768,0,2,0,0,0,0,0,11
239802,15,0,2,0,0,0,0,11
239815,1,3,0,2,0,0,0,11
239828,0,1,1,0,0,0,0,11
239834,0,0,0,3,0,0,0,11
239848,0,0,4,1,0,0,0,11
239857,0,1,3,0,0,0,0,11
239859,0,2,0,0,1,0,0,11
239872,0,2,0,0,0,0,0,11
239884,1,0,15,2,0,0,0,11
239913,0,1,0,0,0,0,0,11
239925,1,2,0,0,0,0,0,11
239970,0,2,0,0,0,0,0,11
239985,65,8,5,0,0,0,0,11
239993,45,4,0,0,0,0,0,11
239994,1,1,1,2,0,0,0,11
240017,0,3,0,0,0,0,0,11
240030,1,2,0,0,0,0,0,11
240034,1,5,0,0,0,0,0,11
240048,0,20,0,11,0,0,0,11
240052,64,2,6,0,0,2,0,11
240105,25,3,0,0,0,0,0,11
240129,0,7,0,0,0,0,0,11
240136,46,3,0,0,0,0,0,11
240140,0,4,0,0,0,0,0,11
240143,0,1,2,0,0,2,6,11
240150,0,3,0,0,1,0,1,11
240168,264,22,2,0,0,0,0,11
240170,0,1,1,18,0,0,0,11
240174,0,3,0,0,1,0,0,11
240196,0,4,2,0,0,0,0,11
240198,0,0,3,1,0,1,0,11
240212,0,2,0,0,0,0,1,11
240219,17,3,2,0,0,1,0,11
240222,1,3,0,0,0,0,0,11
240251,0,1,0,0,0,0,0,11
240256,1,1,0,0,0,0,0,11
240259,1,3,0,0,0,0,0,11
240279,4,36,0,3,0,0,12,11
240300,0,0,0,0,0,0,0,11
240314,0,0,7,0,0,0,0,11
240317,0,0,0,0,0,0,0,11
240339,0,27,0,2,0,0,0,11
240341,0,4,0,0,0,0,1,11
240354,0,33,0,0,0,0,0,11
240366,0,0,7,0,0,0,0,11
240385,1,0,0,0,0,0,0,11
240386,6,2,0,0,0,0,2,11
240427,3,9,0,14,0,0,0,11
240429,0,2,1,0,0,0,0,11
240458,0,6,0,0,0,0,0,11
240486,0,0,3,0,0,0,0,11
240496,0,5,0,0,0,0,0,11
240510,22,0,0,0,0,0,0,11
240528,0,2,5,0,0,0,0,11
240530,0,0,0,0,0,0,0,11
240536,0,2,0,0,0,0,0,11
240557,0,0,1,0,0,0,0,11
240579,0,5,2,1,0,0,0,11
240599,3,3,3,0,0,0,0,11
240618,0,1,0,0,0,0,0,11
240625,3,1,0,7,0,0,0,11
240633,0,26,0,0,0,0,0,11
240695,2,3,0,0,0,0,0,11
240702,0,0,10,0,0,0,0,11
240725,10,0,0,0,0,0,0,11
240729,0,0,0,0,0,0,0,11
240735,25,59,1,1,11,0,0,11
240753,0,5,0,2,0,0,0,11
240779,0,2,1,1,0,0,1,11
240780,0,1,1,0,0,0,0,11
240809,0,0,3,0,0,0,0,11
240822,46,4,4,0,0,0,0,11
240829,0,0,0,8,0,0,0,11
240836,0,0,1,0,0,0,0,11
240841,0,1,8,0,0,0,0,11
240846,0,2,0,1,0,0,0,11
240850,19,4,0,0,0,0,0,11
240860,0,3,0,0,0,0,0,11
240874,0,6,14,0,1,13,0,11
240875,0,44,0,0,0,0,0,11
240894,6,0,0,0,0,0,0,11
240897,0,3,0,0,0,0,0,11
240902,2,2,0,0,0,0,0,11
240908,5,3,1,0,0,0,0,11
240913,0,0,0,0,0,0,0,11
240920,33,1,7,7,3,1,0,11
240930,1,1,0,3,0,0,0,11
240931,0,0,0,0,0,0,0,11
240941,5,0,2,0,0,0,0,11
240988,0,0,1,0,0,0,0,11
240997,18,0,0,3,0,0,0,11
241013,2,0,0,1,0,0,0,11
241019,0,3,1,0,0,0,0,11
241027,0,1,0,0,0,0,0,11
241032,14,0,1,0,0,0,0,11
241056,2,0,8,0,0,0,0,11
241102,0,0,0,1,0,0,0,11
241111,0,3,0,0,0,0,0,11
241129,10,102,0,0,0,0,0,11
241135,1,0,0,0,0,0,0,11
241208,4,0,7,1,0,0,0,11
241238,0,19,9,0,0,9,0,11
241242,0,1,2,0,0,0,0,11
241250,0,0,5,0,0,3,0,11
241257,1,7,0,0,0,0,0,11
241270,0,0,0,1,0,0,0,11
241289,7,2,0,0,0,0,0,11
241310,91,27,0,1,0,0,0,11
241325,0,1,0,0,0,0,0,11
241330,2,0,0,1,0,0,0,11
241336,0,1,14,0,0,2,0,11
241337,0,68,0,0,0,0,0,11
241342,0,12,0,0,0,0,0,11
241354,0,1,0,1,0,0,0,11
241368,0,1,3,3,0,0,0,11
241375,0,1,1,1,1,0,0,11
241384,0,0,0,2,0,0,0,11
241385,0,0,0,0,0,0,0,11
241386,0,1,3,0,0,0,0,11
241405,59,0,3,1,3,0,12,11
241411,0,4,0,4,0,0,0,11
241422,4,3,0,5,0,0,0,11
241463,0,1,4,0,0,1,0,11
241490,0,2,0,2,0,0,0,11
241492,30,2,4,0,0,0,0,11
241500,0,2,0,0,0,0,0,11
241516,0,7,0,0,0,0,0,11
241551,33,4,2,0,0,1,3,11
241562,0,3,0,0,0,0,0,11
241564,0,0,0,0,0,0,0,11
241568,0,1,3,0,0,0,0,11
241571,14,11,0,0,0,0,0,11
241594,0,1,1,3,0,0,0,11
241596,8,4,0,0,0,0,0,11
241599,0,1,1,0,0,0,0,11
241604,0,0,2,0,0,2,0,11
241606,7,0,0,0,0,0,0,11
241627,32,17,12,0,0,0,0,11
241641,0,2,1,0,0,0,0,11
241646,1,0,0,0,0,0,0,11
241648,15,1,0,0,0,0,0,11
241656,0,4,0,2,0,0,0,11
241678,4,8,0,0,0,0,0,11
241688,6,1,1,0,0,0,0,11
241692,9,2,0,5,0,0,0,11
241701,26,16,0,0,0,0,0,11
241716,5,3,1,0,0,0,0,11
241725,0,0,1,0,0,0,0,11
241732,0,2,0,0,0,0,1,11
241749,2,3,0,1,0,0,1,11
241770,1,3,0,0,0,0,0,11
241780,12,0,0,0,0,0,0,11
241798,1,1,1,3,0,0,0,11
241799,1,1,0,0,0,0,0,11
241815,13,12,4,1,4,1,8,11
241818,0,26,0,0,3,0,0,11
241837,1,5,0,0,0,0,0,11
241841,0,1,3,0,0,1,0,11
241854,2,1,0,0,0,0,0,11
241859,7,0,1,0,1,0,0,11
241864,66,65,0,3,0,0,0,11
241869,0,1,2,0,0,0,0,11
241888,0,20,3,0,1,0,0,11
241891,1,2,1,0,0,0,0,11
241913,0,1,1,0,0,0,0,11
241918,9,1,0,0,0,0,0,11
241920,0,3,0,0,0,0,0,11
241922,0,5,0,2,0,0,5,11
241928,0,4,0,0,0,0,0,11
241960,0,0,6,0,0,0,0,11
241965,17,0,20,1,0,0,0,11
241966,1,21,0,1,0,0,0,11
241982,0,3,0,0,0,0,0,11
242002,5,0,0,2,0,0,0,11
242014,0,1,0,0,0,0,0,11
242024,4,5,0,0,1,0,0,11
242049,0,0,1,0,0,0,0,11
242054,6,1,2,0,0,0,0,11
242072,0,6,0,1,0,0,0,11
242118,0,0,0,0,0,0,0,11
242122,16,11,0,0,0,0,0,11
242126,0,0,0,0,0,0,0,11
242138,0,5,0,0,0,0,0,11
242160,0,1,0,0,0,0,0,11
242171,0,5,1,0,0,0,0,11
242199,0,3,0,0,0,0,0,11
242204,0,11,0,0,0,0,0,11
242205,0,1,0,0,0,0,0,11
242235,0,0,17,0,0,0,0,11
242264,1,4,0,0,0,0,0,11
242282,0,2,0,0,0,0,0,11
242293,0,22,0,0,0,0,0,11
242295,36,1,0,0,0,0,0,11
242296,0,8,0,0,0,0,0,11
242298,139,0,1,0,0,0,0,11
242363,5,10,0,0,0,0,0,11
242372,33,3,1,1,0,1,0,11
242378,4,0,1,0,0,0,0,11
242385,0,3,0,0,0,0,0,11
242390,1,1,1,0,0,0,0,11
242405,2,3,0,0,0,0,0,11
242407,0,1,0,0,0,0,0,11
242420,0,0,1,2,0,0,0,11
242443,0,0,0,10,0,0,0,11
242481,0,2,0,0,0,0,0,11
242497,0,5,0,0,0,0,0,11
242514,0,0,0,2,0,0,0,11
242523,0,3,1,0,0,0,0,11
242527,2,0,0,1,0,0,0,11
242546,11,1,0,0,0,0,0,11
242557,0,0,1,0,0,0,0,11
242559,0,0,17,0,0,0,0,11
242566,9,2,10,0,1,0,0,11
242608,0,0,1,0,0,1,0,11
242621,0,0,0,5,0,0,0,11
242623,1,9,0,1,0,0,0,11
242635,8,2,12,0,0,0,0,11
242636,0,3,1,2,0,0,0,11
242645,0,0,0,1,0,0,0,11
242658,0,0,0,0,0,0,0,11
242667,2,0,1,0,0,0,0,11
242669,0,0,1,39,0,0,0,11
242680,4,1,1,0,0,0,0,11
242692,6,3,2,0,0,0,0,11
242706,23,35,0,2,0,0,0,11
242716,0,6,0,2,0,0,0,11
242740,9,0,2,0,0,0,0,11
242753,16,0,0,0,0,0,0,11
242759,0,1,0,0,0,0,0,11
242761,0,0,0,0,0,0,0,11
242763,1,0,0,0,0,0,0,11
242778,0,1,0,1,0,0,0,11
242781,0,1,3,0,0,0,0,11
242782,0,0,0,0,0,0,0,11
242785,0,4,0,0,0,0,0,11
242803,0,2,0,0,0,0,0,11
242815,4,11,0,0,0,0,0,11
242817,0,0,0,1,0,0,0,11
242824,0,0,0,0,0,0,0,11
242833,0,1,0,0,0,0,0,11
242864,0,2,1,0,0,0,0,11
242886,6,1,0,1,0,0,0,11
242891,8,9,0,4,0,0,0,11
242912,0,11,0,0,0,0,0,11
242918,0,1,0,0,0,0,0,11
242923,9,1,1,2,0,0,1,11
242932,1,0,0,0,0,0,0,11
242961,0,0,0,5,0,0,0,11
242980,3,0,0,0,0,0,0,11
242989,0,29,0,0,0,0,0,11
242998,0,4,0,0,0,0,0,11
243005,0,0,0,0,0,0,0,11
243007,0,4,0,0,0,0,0,11
243022,0,2,1,1,0,0,0,11
243063,0,1,0,0,0,0,0,11
243067,0,1,0,0,0,0,0,11
243069,0,1,1,0,0,0,0,11
243079,1,5,0,0,0,0,0,11
243098,0,0,0,0,0,0,0,11
243101,0,26,0,1,0,0,2,11
243102,25,2,1,0,1,0,0,11
243119,0,3,0,0,0,0,0,11
243121,0,1,0,1,0,0,0,11
243137,1,2,0,3,0,0,0,11
243170,1,1,0,0,0,0,0,11
243181,0,0,0,0,0,0,0,11
243196,0,1,0,2,0,0,0,11
243199,0,0,0,1,0,0,1,11
243201,2,0,0,0,0,0,0,11
243279,0,1,0,1,0,0,0,11
243284,0,1,14,2,0,7,0,11
243289,0,0,0,3,0,0,0,11
243307,0,6,0,0,0,0,0,11
243314,0,1,0,0,0,0,0,11
243322,6,7,0,1,1,0,0,11
243339,0,4,0,1,0,0,0,11
243341,9,6,0,0,1,0,0,11
243347,0,1,4,0,0,3,0,11
243348,5,0,1,0,0,0,1,11
243357,2,0,0,2,0,0,0,11
243386,4,12,0,2,0,0,0,11
243392,8,13,0,0,0,0,0,11
243405,11,1,0,0,0,0,0,11
243408,0,1,1,0,0,0,0,11
243417,0,13,0,2,0,0,0,11
243431,0,0,0,0,0,0,0,11
243451,54,2,4,0,0,0,0,11
243475,1,4,1,1,0,0,0,11
243498,7,2,0,0,0,0,0,11
243510,36,2,0,1,0,0,0,11
243516,0,2,3,1,0,0,0,11
243529,0,0,0,0,0,0,0,11
243536,1,0,0,0,0,0,0,11
243552,0,46,3,2,0,0,3,11
243557,5,0,2,0,0,0,0,11
243564,14,2,2,0,0,0,1,11
243569,0,8,0,3,0,0,0,11
243574,0,0,2,0,0,0,0,11
243578,1,6,0,0,0,0,0,11
243600,1,1,0,0,0,0,0,11
243619,0,1,0,0,0,0,0,11
243644,0,1,0,0,0,0,0,11
243660,0,1,1,0,0,0,0,11
243664,0,2,0,0,0,0,0,11
243738,15,13,0,0,0,0,0,11
243739,3,0,8,0,0,0,0,11
243742,0,0,7,0,0,0,0,11
243746,0,1,1,0,0,0,0,11
243789,0,0,0,0,0,0,0,11
243793,0,0,0,0,0,0,0,11
243796,10,0,0,0,3,0,0,11
243806,1,3,4,0,0,2,0,11
243821,1,3,0,9,0,0,0,11
243824,0,0,0,5,0,0,0,11
243825,2,0,0,0,0,0,0,11
243835,0,0,0,0,0,0,0,11
243843,17,11,0,0,2,0,0,11
243845,1,19,0,1,0,0,0,11
243865,21,19,0,0,0,0,0,11
243873,0,1,27,0,0,5,0,11
243883,0,0,16,0,0,0,0,11
243885,1,1,0,0,0,1,0,11
243984,4,0,1,0,0,0,0,11
243997,22,1,0,0,1,0,0,11
244000,0,0,0,0,0,0,0,11
244016,14,6,0,0,0,0,0,11
244032,3,3,0,6,0,0,0,11
244038,0,1,2,0,0,0,0,11
244039,0,0,0,0,0,0,0,11
244048,0,0,0,1,0,0,0,11
244062,0,0,0,0,0,0,0,11
244075,0,6,0,0,0,0,0,11
244078,0,6,0,0,0,0,0,11
244102,0,6,0,0,0,0,0,11
244121,0,2,0,0,0,0,0,11
244172,0,2,0,0,0,0,0,11
244174,1,1,0,0,0,0,0,11
244180,0,0,3,0,0,0,0,11
244196,0,0,0,0,0,0,0,11
244206,0,0,0,0,0,0,0,11
244215,0,1,4,0,0,0,0,11
244230,45,4,0,1,0,0,0,11
244236,0,1,1,0,0,0,1,11
244250,0,1,3,0,0,0,0,11
244251,0,1,0,0,0,0,0,11
244256,1,1,0,1,0,0,0,11
244262,1,20,0,0,0,0,0,11
244268,0,0,0,0,0,0,0,11
244281,16,9,1,0,0,0,0,11
244292,0,3,0,0,0,0,0,11
244299,0,8,1,2,0,0,0,11
244301,5,1,2,0,0,1,0,11
244302,0,0,1,0,0,0,0,11
244306,0,0,4,0,0,0,0,11
244313,0,1,0,0,0,0,0,11
244321,0,12,2,0,0,0,0,11
244328,0,0,1,0,0,0,1,11
244344,0,0,0,2,0,0,0,11
244356,2,1,0,0,0,0,0,11
244360,26,0,5,5,0,1,0,11
244399,0,1,0,1,0,0,0,11
244404,0,0,0,0,0,0,0,11
244411,0,0,0,0,0,0,0,11
244455,0,1,0,3,0,0,0,11
244479,3,0,1,0,0,0,0,11
244483,5,43,1,0,0,0,0,11
244487,0,5,0,2,0,0,0,11
244509,0,8,0,0,0,0,0,11
244510,5,0,0,0,0,0,0,11
244512,0,9,0,0,0,0,0,11
244518,0,1,0,0,0,0,0,11
244520,0,0,1,0,0,0,0,11
244534,0,10,1,0,0,1,0,11
244536,0,2,0,0,0,0,0,11
244548,0,0,1,0,0,0,0,11
244563,0,0,0,0,0,0,0,11
244591,0,0,0,1,0,0,0,11
244597,32,72,0,1,0,0,0,11
244618,12,1,2,1,0,0,0,11
244632,2,64,0,0,0,0,1,11
244655,0,4,0,0,0,0,0,11
244669,0,0,14,0,0,0,0,11
244670,0,0,0,0,0,0,0,11
244687,0,4,0,0,0,0,0,11
244695,0,8,0,0,0,0,0,11
244699,0,0,0,0,0,0,0,11
244704,2,2,0,4,0,0,0,11
244709,9,5,1,0,0,0,0,11
244735,0,0,0,23,0,0,0,11
244771,65,3,0,0,0,0,0,11
244792,0,1,0,0,0,0,0,11
244796,0,0,0,1,0,0,0,11
244827,0,0,0,0,0,0,0,11
244853,54,4,2,0,0,1,0,11
244864,0,2,1,0,0,0,0,11
244866,0,5,0,0,0,0,0,11
244875,0,49,1,0,0,0,0,11
244901,0,16,0,0,0,0,0,11
244936,0,1,0,0,1,0,0,11
244941,0,3,0,0,0,0,0,11
244955,0,1,1,0,0,0,0,11
244990,1,2,0,0,0,0,0,11
245028,1,52,0,1,0,0,2,11
245032,12,0,0,0,0,0,3,11
245062,0,3,0,0,0,0,0,11
245072,0,1,0,0,0,0,0,11
245075,271,2,10,0,0,0,0,11
245095,24,2,0,2,0,0,0,11
245097,0,0,1,0,0,0,0,11
245111,0,9,0,3,0,0,0,11
245119,0,1,14,0,0,0,0,11
245130,0,1,0,0,0,0,0,11
245133,115,1,0,0,0,0,0,11
245174,0,1,0,8,0,0,0,11
245200,0,1,0,0,0,0,0,11
245210,3,5,0,0,0,0,0,11
245236,0,3,1,0,0,0,0,11
245266,3,6,1,0,0,0,0,11
245276,0,1,0,10,0,0,0,11
245322,0,5,0,0,0,0,0,11
245326,44,18,1,3,0,0,0,11
245350,3,0,0,0,0,0,0,11
245355,124,34,1,0,0,0,0,11
245401,0,2,2,0,0,0,0,11
245410,1,0,0,1,0,0,0,11
245418,1,0,1,0,0,0,0,11
245424,10,19,0,0,0,0,0,11
245434,1,3,0,0,0,0,0,11
245436,1,1,1,0,0,0,0,11
245438,41,2,0,0,0,0,0,11
245479,4,2,0,0,1,0,0,11
245492,5,1,0,0,0,0,0,11
245500,71,15,3,1,0,0,0,11
245502,0,2,0,0,0,0,0,11
245511,0,1,2,3,0,0,0,11
245561,0,0,16,0,0,2,0,11
245564,0,5,0,0,0,0,0,11
245570,0,6,0,0,0,0,0,11
245587,0,1,1,0,0,0,1,11
245598,0,2,3,0,0,0,0,11
245599,0,3,1,0,0,0,0,11
245605,0,2,3,0,0,0,0,11
245612,0,3,1,0,0,0,0,11
245652,0,10,0,0,0,0,0,11
245675,0,0,4,0,0,0,0,11
245678,13,0,3,0,0,0,0,11
245701,1,1,1,0,0,0,0,11
245733,0,2,0,1,0,0,0,11
245735,0,12,0,0,0,0,0,11
245736,127,0,0,0,0,0,0,11
245750,12,1,1,0,0,0,0,11
245759,0,0,0,0,0,0,0,11
245760,0,0,0,4,0,0,0,11
245765,1,3,0,0,0,0,0,11
245781,4,0,0,0,0,0,0,11
245783,0,0,0,0,0,0,0,11
245787,0,0,0,0,0,0,0,11
245808,0,2,0,0,0,0,0,11
245810,0,2,1,0,0,1,1,11
245812,7,0,9,0,0,0,0,11
245860,0,1,14,0,0,11,0,11
245862,1,1,0,0,0,0,0,11
245868,0,0,0,0,0,0,0,11
245874,0,2,0,0,0,0,0,11
245877,0,0,0,0,0,0,0,11
245879,0,0,2,0,0,1,0,11
245880,0,0,2,0,0,0,0,11
245884,0,0,0,0,0,0,0,11
245886,0,1,0,0,0,0,0,11
245887,67,6,1,4,0,0,0,11
245911,0,6,0,0,0,0,0,11
245912,0,12,0,0,0,0,0,11
245922,44,10,0,0,0,0,0,11
245928,2,16,0,0,0,0,5,11
245931,0,2,2,6,0,0,3,11
245932,0,21,0,0,0,0,0,11
245965,0,0,0,0,0,0,0,11
245989,2,5,0,0,0,0,0,11
246015,3,5,0,0,0,0,0,11
246022,0,0,0,0,0,0,0,11
246028,0,0,0,0,0,0,0,11
246087,1,2,1,0,0,0,0,11
246093,0,5,0,4,1,0,0,11
246113,1,6,0,0,0,0,0,11
246137,0,4,1,0,0,0,0,11
246145,0,30,0,0,0,0,1,11
246146,0,3,0,0,0,0,0,11
246148,0,0,12,0,0,0,0,11
246161,21,0,0,0,0,0,0,11
246182,0,12,0,0,0,0,0,11
246228,0,0,1,0,0,1,0,11
246234,1,0,2,0,0,0,0,11
246259,1,0,0,0,0,0,0,11
246267,0,2,0,0,0,0,0,11
246274,0,0,1,0,0,0,0,11
246279,0,9,0,0,0,0,0,11
246293,1,0,0,2,0,0,0,11
246301,6,36,1,0,0,0,0,11
246308,0,38,0,0,0,0,0,11
246309,0,0,0,3,0,0,0,11
246312,1,0,0,0,0,0,0,11
246323,11,14,1,0,0,1,0,11
246330,0,1,6,0,0,0,0,11
246335,0,9,1,1,0,0,5,11
246386,0,1,4,0,0,0,2,11
246399,0,6,0,0,0,0,0,11
246403,0,0,0,0,0,0,0,11
246409,2,7,0,0,0,0,1,11
246417,154,1,2,0,0,0,0,11
246422,0,0,9,0,0,0,0,11
246464,5,3,0,0,0,0,0,11
246471,36,2,0,1,0,0,0,11
246484,0,10,2,0,0,0,0,11
246498,0,2,0,6,0,0,0,11
246502,0,1,7,3,0,1,0,11
246523,0,3,0,0,0,0,0,11
246597,0,1,3,0,0,0,0,11
246620,5,4,1,2,0,0,0,11
246644,2,5,0,0,0,0,0,11
246654,2,32,0,0,0,0,0,11
246656,0,2,0,0,0,0,1,11
246680,0,4,0,0,0,0,0,11
246686,3,9,0,0,0,0,0,11
246705,0,0,0,0,0,0,0,11
246708,12,0,0,0,0,0,0,11
246709,0,2,1,0,0,0,0,11
246711,5,3,0,2,0,0,0,11
246744,0,0,0,0,0,0,0,11
246754,0,2,0,0,0,0,0,11
246758,1,1,2,0,0,0,0,11
246760,0,3,4,0,0,3,0,11
246764,0,1,5,0,0,2,0,11
246788,0,0,1,0,0,0,0,11
246838,0,1,0,0,0,0,1,11
246839,0,4,0,0,0,0,0,11
246842,2,2,0,0,1,0,0,11
246845,0,6,0,0,0,0,0,11
246847,2,2,11,0,0,0,0,11
246868,38,0,1,0,0,1,1,11
246878,0,2,1,0,0,0,0,11
246885,0,2,0,0,0,0,0,11
246897,1,1,3,0,0,0,0,11
246898,0,6,0,0,0,0,0,11
246903,3,1,1,0,0,0,0,11
246908,43,37,0,1,0,0,0,11
246910,3,3,0,0,0,0,0,11
246929,0,8,0,0,0,0,0,11
246950,0,0,2,0,0,0,0,11
246951,0,4,5,0,0,0,0,11
